NA	0.693309	-0.008727	-0.006460	0.004426	-0.006312	0.002369	-0.097614	0.135269	0.032852	-0.000502	-0.023603	0.084594	-0.044398	-0.007267	-0.017454	0.008818	-0.001780	-0.000139	0.004083	0.011064	-0.169801	-0.002747	-0.160744	0.009089	0.006581	0.000355	-0.029071	0.013735	0.006843	-0.066947	-0.076367	0.001990	0.000763	
0.693309	NA	-0.013187	-0.007169	0.002996	0.003696	-0.060545	-0.065659	0.055084	0.058666	-0.003170	-0.002193	0.010117	0.010562	-0.007565	0.003573	0.006066	-0.010423	0.002039	-0.001176	0.007211	-0.126476	-0.000429	-0.130009	-0.003120	-0.001356	-0.009413	-0.005360	-0.004693	-0.001917	-0.015421	-0.015104	0.021134	0.021761	
-0.008727	-0.013187	NA	0.767644	-0.008262	-0.017325	0.031828	0.029458	-0.010882	-0.015135	0.012585	-0.002552	-0.004995	-0.024915	0.009673	0.001785	-0.405446	-0.051038	-0.174312	0.002091	-0.400979	0.042685	-0.001331	0.042397	0.002694	0.001113	0.034165	0.024834	0.000721	-0.001487	-0.015858	-0.013002	-0.064425	-0.062717	
-0.006460	-0.007169	0.767644	NA	-0.006839	-0.013228	0.026962	0.032622	-0.005359	-0.005507	-0.024347	0.000469	-0.010612	-0.022040	-0.013715	0.000550	-0.261294	-0.049698	-0.050539	0.007209	-0.268578	0.033418	0.005505	0.031265	-0.014053	-0.012656	0.029488	0.036432	0.003542	0.005550	-0.019469	-0.017631	-0.051782	-0.046831	
0.004426	0.002996	-0.008262	-0.006839	NA	0.688216	0.014717	0.003315	0.007850	-0.006476	-0.000105	-0.008661	0.004292	-0.005508	0.009595	-0.009318	0.009927	-0.000427	-0.004602	0.008244	0.015484	-0.005594	0.011540	-0.003647	-0.302530	-0.309342	0.030936	-0.114649	0.008064	0.006036	0.005571	0.008838	0.010426	0.010629	
-0.006312	0.003696	-0.017325	-0.013228	0.688216	NA	-0.002126	0.003139	-0.005172	0.007074	-0.004019	0.001070	-0.008330	0.004411	-0.004971	-0.006091	0.013888	-0.009020	-0.002695	0.001482	0.016421	-0.010465	-0.001882	-0.009997	-0.152484	-0.151983	-0.041816	-0.035810	0.004463	0.005155	0.002788	0.005587	0.024451	0.021498	
0.002369	-0.060545	0.031828	0.026962	0.014717	-0.002126	NA	0.770044	-0.012366	-0.076995	0.005987	-0.009160	-0.117597	-0.250685	0.007118	-0.010426	-0.021070	0.008721	0.004412	0.016764	-0.019592	0.151875	0.020617	0.158067	-0.004632	-0.004019	0.034888	0.020238	0.016622	0.011611	-0.305157	-0.309078	-0.088542	-0.089335	
-0.097614	-0.065659	0.029458	0.032622	0.003315	0.003139	0.770044	NA	-0.051358	-0.058300	-0.010672	-0.003154	-0.173691	-0.224685	0.004609	0.002453	-0.026728	0.008855	0.007367	0.014442	-0.029047	0.267759	0.015205	0.259090	-0.013656	-0.010625	0.022376	0.028884	-0.000449	0.005180	-0.278795	-0.275213	-0.073803	-0.071448	
0.135269	0.055084	-0.010882	-0.005359	0.007850	-0.005172	-0.012366	-0.051358	NA	0.677695	0.010928	-0.003576	0.073397	-0.033418	-0.004257	-0.017105	0.012146	-0.003237	-0.013694	-0.039333	0.018373	-0.125526	-0.031834	-0.121894	0.002824	-0.001632	-0.004281	-0.026968	-0.000040	-0.003750	-0.059792	-0.066810	0.030835	0.029943	
0.032852	0.058666	-0.015135	-0.005507	-0.006476	0.007074	-0.076995	-0.058300	0.677695	NA	0.000098	0.015761	0.007729	0.003685	-0.006674	0.003851	0.008698	-0.012108	-0.004992	-0.033989	0.008162	-0.097923	-0.031422	-0.099887	-0.002468	-0.002100	-0.013532	-0.012172	-0.005430	-0.001396	-0.028879	-0.030641	0.047178	0.048352	
