NA	0.697419	-0.000700	0.001680	0.004109	-0.007170	-0.005345	-0.104543	0.138167	0.027277	0.028501	0.001898	0.075470	-0.052367	-0.007040	-0.018332	0.016931	0.003970	0.006672	-0.012558	0.018914	-0.175118	-0.017754	-0.166152	0.008283	0.005817	-0.001195	-0.031243	0.012707	0.005562	-0.074543	-0.083859	-0.000747	-0.001952	
0.697419	NA	-0.017161	-0.007271	0.006161	0.004305	-0.058665	-0.065180	0.059128	0.056445	-0.000010	0.006990	0.011207	0.008407	-0.005901	0.004517	0.002255	-0.017904	-0.000411	0.004566	0.002899	-0.127943	0.005946	-0.131377	-0.007308	-0.005598	-0.005173	-0.001296	-0.005562	-0.002693	-0.018323	-0.018090	0.020475	0.021096	
-0.000700	-0.017161	NA	0.756426	0.005262	-0.008834	0.029678	0.018761	-0.003891	-0.015185	0.032841	-0.040450	0.002277	-0.016837	0.009446	-0.002823	-0.174535	0.018775	-0.076129	-0.170620	-0.171870	0.030420	-0.169523	0.031302	0.010005	0.008848	0.021233	0.002170	0.003940	0.002098	-0.006829	-0.004085	-0.045890	-0.043513	
0.001680	-0.007271	0.756426	NA	0.003811	-0.007529	0.023618	0.021969	0.006731	-0.002114	0.000526	-0.000733	-0.003099	-0.016132	-0.013184	-0.002424	-0.091773	-0.008944	0.005460	-0.123996	-0.095712	0.022000	-0.122873	0.019740	-0.008688	-0.007078	0.020956	0.019505	0.005037	0.008414	-0.014736	-0.012178	-0.040664	-0.036273	
0.004109	0.006161	0.005262	0.003811	NA	0.688051	0.015441	0.004029	0.012453	-0.007922	-0.007946	-0.023483	0.004784	-0.004947	0.009589	-0.009342	0.018218	0.007326	0.003876	-0.013269	0.022913	-0.004687	-0.011604	-0.002731	-0.302509	-0.309282	0.030544	-0.115066	0.008041	0.006089	0.006218	0.009434	0.011076	0.011190	
-0.007170	0.004305	-0.008834	-0.007529	0.688051	NA	-0.001512	0.003665	-0.002392	0.005832	-0.013531	-0.007067	-0.008101	0.004832	-0.004878	-0.006079	0.016621	-0.006556	0.001702	-0.006888	0.017715	-0.009869	-0.011454	-0.009300	-0.152324	-0.151755	-0.042009	-0.035979	0.004396	0.005114	0.003214	0.005928	0.024394	0.021512	
-0.005345	-0.058665	0.029678	0.023618	0.015441	-0.001512	NA	0.769291	-0.015973	-0.082407	0.019284	-0.006186	-0.117923	-0.246836	0.007831	-0.010277	-0.014946	0.009850	0.004750	0.004602	-0.013747	0.153542	0.006730	0.159439	-0.003477	-0.002804	0.034011	0.019159	0.016809	0.011688	-0.299523	-0.303244	-0.086406	-0.087376	
-0.104543	-0.065180	0.018761	0.021969	0.004029	0.003665	0.769291	NA	-0.057769	-0.062618	0.003780	0.006174	-0.172688	-0.220963	0.005350	0.002700	-0.028333	0.002779	0.000380	0.020090	-0.030876	0.269261	0.020806	0.260370	-0.012523	-0.009501	0.021565	0.027806	-0.000379	0.005149	-0.273138	-0.269304	-0.072725	-0.070417	
0.138167	0.059128	-0.003891	0.006731	0.012453	-0.002392	-0.015973	-0.057769	NA	0.672078	0.010960	0.010052	0.078267	-0.039522	-0.005802	-0.017447	0.016202	-0.003934	-0.004387	-0.034200	0.020285	-0.134699	-0.028261	-0.130908	-0.003572	-0.007714	0.002228	-0.021156	0.001141	-0.002536	-0.068732	-0.075741	0.029070	0.028174	
0.027277	0.056445	-0.015185	-0.002114	-0.007922	0.005832	-0.082407	-0.062618	0.672078	NA	0.011697	0.030303	0.003050	-0.003160	-0.007089	0.003838	-0.005383	-0.015332	-0.009735	0.002665	-0.005914	-0.103993	0.006248	-0.105966	-0.004559	-0.004348	-0.012399	-0.010322	-0.005165	-0.001327	-0.036592	-0.038453	0.043458	0.044681	
