NA	0.697425	-0.000699	0.001679	0.004106	-0.007175	-0.005361	-0.104556	0.138206	0.027259	0.028510	0.001895	0.075450	-0.052385	-0.007026	-0.018313	0.016927	0.003970	0.006670	-0.012556	0.018910	-0.175127	-0.017752	-0.166160	0.008279	0.005813	-0.001198	-0.031248	0.012730	0.005584	-0.074557	-0.083874	-0.000756	-0.001957	
0.697425	NA	-0.017165	-0.007272	0.006176	0.004311	-0.058665	-0.065184	0.059160	0.056430	-0.000008	0.006989	0.011216	0.008410	-0.005942	0.004491	0.002266	-0.017901	-0.000405	0.004557	0.002909	-0.127952	0.005936	-0.131387	-0.007316	-0.005609	-0.005166	-0.001293	-0.005536	-0.002667	-0.018321	-0.018088	0.020478	0.021097	
-0.000699	-0.017165	NA	0.756428	0.005261	-0.008834	0.029679	0.018762	-0.003945	-0.015175	0.032844	-0.040446	0.002277	-0.016835	0.009446	-0.002823	-0.174536	0.018780	-0.076130	-0.170619	-0.171871	0.030420	-0.169522	0.031302	0.010006	0.008849	0.021232	0.002169	0.003940	0.002098	-0.006828	-0.004084	-0.045889	-0.043510	
0.001679	-0.007272	0.756428	NA	0.003810	-0.007529	0.023616	0.021968	0.006710	-0.002099	0.000531	-0.000729	-0.003100	-0.016132	-0.013184	-0.002424	-0.091776	-0.008942	0.005457	-0.123997	-0.095714	0.021999	-0.122873	0.019739	-0.008688	-0.007078	0.020954	0.019503	0.005037	0.008414	-0.014737	-0.012178	-0.040663	-0.036272	
0.004106	0.006176	0.005261	0.003810	NA	0.688051	0.015442	0.004029	0.012471	-0.007925	-0.007946	-0.023483	0.004783	-0.004946	0.009589	-0.009342	0.018217	0.007325	0.003875	-0.013270	0.022912	-0.004687	-0.011605	-0.002732	-0.302510	-0.309283	0.030543	-0.115066	0.008042	0.006089	0.006218	0.009434	0.011072	0.011191	
-0.007175	0.004311	-0.008834	-0.007529	0.688051	NA	-0.001512	0.003664	-0.002382	0.005829	-0.013531	-0.007067	-0.008101	0.004832	-0.004878	-0.006079	0.016621	-0.006556	0.001702	-0.006888	0.017715	-0.009869	-0.011454	-0.009300	-0.152325	-0.151756	-0.042009	-0.035980	0.004396	0.005114	0.003214	0.005928	0.024393	0.021513	
-0.005361	-0.058665	0.029679	0.023616	0.015442	-0.001512	NA	0.769291	-0.015976	-0.082430	0.019288	-0.006189	-0.117916	-0.246819	0.007834	-0.010277	-0.014953	0.009849	0.004746	0.004602	-0.013755	0.153555	0.006729	0.159452	-0.003476	-0.002802	0.034012	0.019160	0.016804	0.011683	-0.299502	-0.303223	-0.086406	-0.087377	
-0.104556	-0.065184	0.018762	0.021968	0.004029	0.003664	0.769291	NA	-0.057795	-0.062643	0.003782	0.006171	-0.172678	-0.220946	0.005352	0.002701	-0.028339	0.002778	0.000377	0.020090	-0.030882	0.269273	0.020805	0.260383	-0.012522	-0.009500	0.021566	0.027807	-0.000382	0.005145	-0.273116	-0.269282	-0.072728	-0.070419	
0.138206	0.059160	-0.003945	0.006710	0.012471	-0.002382	-0.015976	-0.057795	NA	0.672043	0.010879	0.010041	0.078310	-0.039539	-0.005808	-0.017446	0.016264	-0.003978	-0.004347	-0.034236	0.020344	-0.134737	-0.028300	-0.130944	-0.003595	-0.007734	0.002252	-0.021133	0.001144	-0.002530	-0.068762	-0.075773	0.029070	0.028177	
0.027259	0.056430	-0.015175	-0.002099	-0.007925	0.005829	-0.082430	-0.062643	0.672043	NA	0.011699	0.030307	0.003034	-0.003189	-0.007090	0.003837	-0.005356	-0.015320	-0.009713	0.002675	-0.005887	-0.104025	0.006259	-0.105997	-0.004560	-0.004351	-0.012400	-0.010321	-0.005162	-0.001323	-0.036622	-0.038484	0.043454	0.044677	
