NA	0.645549	0.018352	0.001182	0.023910	-0.001626	0.025733	-0.019538	-0.365052	-0.566868	0.013314	-0.011964	0.022188	-0.015168	0.012982	-0.003578	-0.004849	0.012407	0.001602	0.003898	-0.000642	-0.008468	-0.003878	0.008701	-0.001149	-0.003884	0.015015	-0.005106	0.006597	-0.004002	0.008413	0.004283	-0.000517	0.000506	
0.645549	NA	-0.003221	-0.003618	-0.001915	0.001324	-0.006664	0.004058	-0.245676	-0.369054	0.007398	0.002696	-0.021452	-0.005568	0.000195	0.005845	-0.004825	-0.001054	0.006803	0.002630	-0.003453	-0.001257	-0.002614	0.001184	-0.003734	-0.002026	-0.003698	0.004019	-0.004851	-0.003453	0.006312	0.009566	-0.003844	0.003869	
0.018352	-0.003221	NA	0.706090	0.019428	0.004425	0.011729	-0.007451	0.017180	-0.008947	-0.451564	-0.638815	0.016451	-0.004901	0.019161	-0.002115	0.003730	0.013401	-0.011215	0.001562	0.003079	-0.001585	-0.001563	0.001705	0.003313	0.001074	0.007497	-0.014204	-0.002681	-0.002153	-0.002817	0.004208	-0.002159	0.002172	
0.001182	-0.003618	0.706090	NA	0.013060	-0.001835	0.005906	-0.003171	0.016851	-0.002482	-0.318804	-0.450814	0.010079	-0.002050	-0.006870	-0.000603	0.010297	-0.042691	0.006116	-0.001666	-0.001952	0.003207	0.001655	-0.003232	-0.009576	-0.008948	0.009369	0.008993	0.002103	0.002486	-0.002383	0.002940	-0.009008	0.009097	
0.023910	-0.001915	0.019428	0.013060	NA	0.692427	0.009732	-0.005306	0.011264	-0.010117	-0.000548	-0.018072	0.009051	-0.010093	0.008734	-0.009431	0.006734	-0.007583	-0.010042	-0.004537	0.013657	-0.003094	0.004534	0.003237	-0.308833	-0.315456	0.036718	-0.107398	0.007089	0.004813	0.004510	0.008558	0.000586	-0.000582	
-0.001626	0.001324	0.004425	-0.001835	0.692427	NA	0.001369	-0.001402	-0.003283	-0.000003	-0.002462	0.000376	-0.010899	0.002907	-0.006052	-0.005490	0.008790	-0.014864	-0.009462	0.004228	0.011744	-0.000056	-0.004215	0.000033	-0.156577	-0.156704	-0.034215	-0.030421	0.004590	0.004840	-0.000357	0.002672	0.003724	-0.003755	
0.025733	-0.006664	0.011729	0.005906	0.009732	0.001369	NA	-0.274022	0.017212	-0.009068	0.004924	-0.013021	0.034577	0.005377	0.005796	-0.010903	0.008396	-0.000941	-0.007095	-0.002406	0.001992	-0.015898	0.002399	0.016397	0.005320	0.004904	0.006115	-0.014330	0.012351	0.002037	-0.011048	-0.013416	-0.001783	0.001788	
-0.019538	0.004058	-0.007451	-0.003171	-0.005306	-0.001402	-0.274022	NA	-0.011501	0.008085	-0.003242	0.008523	-0.026494	-0.005272	-0.003836	0.008501	-0.006424	0.001405	0.005147	0.001798	-0.000753	0.012458	-0.001795	-0.012808	-0.003841	-0.003986	-0.003530	0.011202	-0.009503	-0.001315	0.010283	0.011080	0.001525	-0.001531	
-0.365052	-0.245676	0.017180	0.016851	0.011264	-0.003283	0.017212	-0.011501	NA	0.637788	-0.009939	-0.018630	0.034913	0.001169	0.015541	-0.005399	0.004510	0.010159	-0.010740	-0.007175	0.005063	0.000942	0.007140	-0.000814	0.004522	-0.001748	0.015299	-0.005264	0.004658	-0.002652	-0.004609	-0.010119	-0.000494	0.000498	
-0.566868	-0.369054	-0.008947	-0.002482	-0.010117	-0.000003	-0.009068	0.008085	0.637788	NA	-0.007727	0.008189	0.001269	0.010103	-0.010257	-0.003159	0.004340	-0.006307	-0.002119	-0.000677	0.001065	0.003716	0.000666	-0.003748	0.002128	0.003872	-0.005850	0.001086	0.001213	0.007315	-0.007373	-0.006247	0.004810	-0.004832	
