NA	0.709837	0.018456	0.015278	0.011874	-0.005759	0.044127	0.002586	0.100387	-0.015085	0.009964	-0.013516	-0.034526	-0.201630	0.006284	-0.014359	-0.007873	0.008104	0.003562	0.013569	-0.005598	-0.019568	0.008222	-0.009083	0.006503	0.004402	0.024075	-0.000645	0.014728	0.008386	-0.260331	-0.269917	-0.058101	-0.058917	
0.709837	NA	0.008221	0.013584	-0.008322	-0.004379	0.004006	0.016710	0.063344	0.032649	-0.014535	-0.010517	-0.042813	-0.087491	-0.005813	-0.001076	-0.009339	-0.006395	0.006269	0.010222	-0.009395	-0.013065	0.011297	-0.013728	-0.001138	0.000549	0.001457	0.009985	0.000574	0.002692	-0.153662	-0.152771	-0.019673	-0.019219	
0.018456	0.008221	NA	0.767384	-0.008577	-0.019183	-0.010174	-0.008576	0.007883	-0.003669	0.012548	-0.002778	0.024200	0.011635	0.010150	0.001681	-0.406208	-0.052104	-0.175611	0.001261	-0.401477	0.009885	-0.002123	0.009020	-0.000043	-0.001828	0.032629	0.022210	-0.000108	-0.002265	0.024754	0.026986	-0.053357	-0.052476	
0.015278	0.013584	0.767384	NA	-0.006815	-0.014420	-0.009907	0.002504	0.014859	0.005016	-0.024698	0.000119	0.011935	0.006204	-0.013296	0.000604	-0.262081	-0.050513	-0.051777	0.005980	-0.269088	0.002661	0.004134	-0.000182	-0.016007	-0.014565	0.028478	0.034620	0.002952	0.004765	0.011268	0.012996	-0.039820	-0.034786	
0.011874	-0.008322	-0.008577	-0.006815	NA	0.690724	0.018912	0.006685	0.001121	-0.019790	-0.000284	-0.008418	0.009664	-0.006047	0.009435	-0.009364	0.011271	-0.000195	-0.004032	0.007678	0.016852	-0.009879	0.011042	-0.006928	-0.306741	-0.313141	0.033807	-0.110764	0.006934	0.004884	0.007950	0.011158	0.008864	0.008472	
-0.005759	-0.004379	-0.019183	-0.014420	0.690724	NA	0.008251	0.013217	-0.013071	-0.004433	-0.003984	0.001996	-0.014680	-0.002468	-0.005234	-0.005584	0.014973	-0.009683	-0.002780	0.001077	0.017599	-0.011400	-0.001937	-0.010973	-0.155556	-0.155384	-0.037841	-0.033002	0.004316	0.004901	-0.003699	-0.001770	0.025487	0.022589	
0.044127	0.004006	-0.010174	-0.009907	0.018912	0.008251	NA	0.734642	0.009229	-0.003888	0.009165	-0.013647	0.025642	-0.003114	0.003440	-0.005395	0.011521	-0.001982	0.000726	0.008025	0.012477	-0.618869	0.009385	-0.611123	0.001158	0.004160	0.003053	-0.016004	0.005211	0.002475	-0.010172	-0.013155	-0.006210	-0.005376	
0.002586	0.016710	-0.008576	0.002504	0.006685	0.013217	0.734642	NA	-0.020784	0.007844	-0.017365	-0.007898	-0.010053	0.000110	-0.002276	0.005179	-0.000465	-0.005421	0.004450	0.010098	-0.000926	-0.437340	0.010643	-0.451236	-0.003255	-0.000549	-0.009592	-0.006299	-0.007463	-0.000117	0.001141	0.001654	-0.006236	-0.006389	
0.100387	0.063344	0.007883	0.014859	0.001121	-0.013071	0.009229	-0.020784	NA	0.680162	-0.011542	-0.013408	0.003832	-0.156235	0.005731	-0.012572	-0.002647	-0.003279	-0.009010	-0.016965	0.000487	-0.006901	-0.011991	-0.002300	0.007555	0.004015	0.016742	0.001542	0.006113	0.001264	-0.231471	-0.237205	0.002859	0.002641	
-0.015085	0.032649	-0.003669	0.005016	-0.019790	-0.004433	-0.003888	0.007844	0.680162	NA	0.006549	0.021949	-0.053969	-0.093938	-0.010469	-0.003251	0.002478	-0.007387	-0.002117	-0.018104	0.000884	-0.001018	-0.015317	-0.001713	0.011241	0.011666	-0.010769	-0.004222	0.002101	0.006201	-0.161109	-0.162463	0.006793	0.007550	
0.009964	-0.014535	0.012548	-0.024698	-0.000284	-0.003984	0.009165	-0.017365	-0.011542	0.006549	NA	0.696015	0.015573	-0.001949	0.003866	-0.011357	0.002083	0.041721	-0.007035	-0.568212	0.013006	0.007505	-0.564573	0.009905	0.027160	0.023186	-0.007831	-0.030747	0.009421	0.007402	0.008479	0.003267	0.003720	0.002781	
